cikkszam;nev;ar_eur;listaar_eur;akcios;kedvezmeny_szazalek;keszleten;keszlet_szoveg;suly_gramm;gyarto;url;kep;utolso_modositas
490006873;Badheizkörper 1600x604 mm Anthrazit mit Mittelanschluss ML-Design;401.84;535.79;True;25.0;False;elfogyott;36200;LuxeBath;https://www.ecdgermany.de/products/490006873-badheizkorper-1600x604-mm-anthrazit-mit-mittelanschluss-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML_Heater-Plate_Galeriebild_ohne_Hintergrund_anthrazit_604x1604_3907a913-b2a7-4254-921c-fbc0629a93ac.jpg?v=1786637084;2026-09-04T10:48:05+02:00
490006878;Badheizkörper Flach mit Spiegel 1200x450 mm Weiß ML-Design;179.57;239.43;True;25.0;False;elfogyott;17550;LuxeBath;https://www.ecdgermany.de/products/490006878-badheizkorper-flach-mit-spiegel-1200x450-mm-weiss-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-572_Heater-Mirror_Galeriebild_ohne_Hintergrund_weiss_450x1200_0a58e263-6d7c-412f-be6d-f30b7130e35d.jpg?v=1786637083;2026-09-04T10:48:08+02:00
490006882;Paneelheizkörper Einlagig 600x780 mm Weiß ML-Design;115.97;154.63;True;25.0;False;elfogyott;12200;LuxeBath;https://www.ecdgermany.de/products/490006882-paneelheizkorper-einlagig-600x780-mm-weiss-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-503_Galeriebild_ohne-Hintergrund_weiss_600x780_56a52250-8ad8-4a4f-bd3e-6a24e212797c.jpg?v=1786637089;2026-09-04T10:48:09+02:00
490006883;Paneelheizkörper horizontal Einlagig mit ovalen Röhren 600x780 mm Anthrazit mit Seitenanschluss ML-Design;122.93;163.91;True;25.0;False;elfogyott;12100;LuxeBath;https://www.ecdgermany.de/products/490006883-paneelheizkorper-horizontal-einlagig-mit-ovalen-rohren-600x780-mm-anthrazit-mit-seitenanschluss-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-504_Galeriebild_ohne-Hintergrund_anthrazit_600x780_4e0cd96c-1e5e-461f-b6f5-f3d08a450949.jpg?v=1786637091;2026-09-04T10:48:09+02:00
490006884;Paneelheizkörper Doppellagig 600x780 mm Weiß ML-Design;175.21;233.61;True;25.0;False;elfogyott;20900;LuxeBath;https://www.ecdgermany.de/products/490006884-paneelheizkorper-doppellagig-600x780-mm-weiss-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-506_Galeriebild_ohne-Hintergrund_weiss_600x780_4a384c75-4cd6-4d4e-9270-98bc8e8a7a65.jpg?v=1786637092;2026-09-04T10:48:08+02:00
490006885;Paneelheizkörper Doppellagig 600x780 mm Anthrazit ML-Design;190.99;254.65;True;25.0;False;elfogyott;20900;LuxeBath;https://www.ecdgermany.de/products/490006885-paneelheizkorper-doppellagig-600x780-mm-anthrazit-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-507_Galeriebild_ohne-Hintergrund_anthrazit_600x780_b432958b-de95-4924-992b-c5a5dfc5644d.jpg?v=1786637094;2026-09-04T10:48:08+02:00
490006886;Paneelheizkörper Einlagig 600x1020 mm Weiß ML-Design;133.32;177.76;True;25.0;False;elfogyott;15800;LuxeBath;https://www.ecdgermany.de/products/490006886-paneelheizkorper-einlagig-600x1020-mm-weiss-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-509_Galeriebild_ohne-Hintergrund_weiss_600x1020_5cf5b25c-2fa2-4d01-937f-d5f3b91edb8f.jpg?v=1786637093;2026-09-04T10:48:09+02:00
490006887;Paneelheizkörper Einlagig 600x1020 mm Anthrazit ML-Design;164.85;219.8;True;25.0;False;elfogyott;15800;LuxeBath;https://www.ecdgermany.de/products/490006887-paneelheizkorper-einlagig-600x1020-mm-anthrazit-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-510_Galeriebild_ohne-Hintergrund_anthrazit_600x1020_cdf3e642-4210-4173-896c-08ea63dc09a6.jpg?v=1786637096;2026-09-04T10:48:09+02:00
490006888;Paneelheizkörper Doppellagig 600x1020 mm Weiß ML-Design;218.35;291.13;True;25.0;False;elfogyott;27300;LuxeBath;https://www.ecdgermany.de/products/490006888-paneelheizkorper-doppellagig-600x1020-mm-weiss-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-512_Galeriebild_ohne-Hintergrund_weiss_600x1020_eedf89f7-d2e0-4082-85af-89b36255a3de.jpg?v=1786637097;2026-09-04T10:48:08+02:00
490006890;Badheizkörper 500x800 mm Weiß ML-Design;157.63;210.17;True;25.0;False;elfogyott;12070;LuxeBath;https://www.ecdgermany.de/products/490006890-badheizkorper-500x800-mm-weiss-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-515_Heater-Partition_Galeriebild_ohne_Hintergrund_weiss_500x800_ec087c2d-0114-467a-a457-ee622f751eba.jpg?v=1786637099;2026-09-04T10:48:10+02:00
490006891;Badheizkörper 500x800 mm Anthrazit ML-Design;131.26;175.01;True;25.0;True;készleten;12070;LuxeBath;https://www.ecdgermany.de/products/490006891-badheizkorper-500x800-mm-anthrazit-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-516_Heater-Partition_Galeriebild_ohne_Hintergrund_anthrazit_500x800_b5bb7c57-74a0-4b24-a89b-fc967c520a15.jpg?v=1786637102;2026-09-04T10:48:14+02:00
490006892;Badheizkörper 500x1200 mm Weiß ML-Design;180.3;240.4;True;25.0;False;elfogyott;16270;LuxeBath;https://www.ecdgermany.de/products/490006892-badheizkorper-500x1200-mm-weiss-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-518_Heater-Partition_Galeriebild_ohne_Hintergrund_weiss_500x1200_8616d70d-629f-4381-85fb-a286e28a4563.jpg?v=1786637100;2026-09-04T10:48:08+02:00
490006893;Badheizkörper 500x1200 mm Anthrazit ML-Design;184.14;245.52;True;25.0;False;elfogyott;16270;LuxeBath;https://www.ecdgermany.de/products/490006893-badheizkorper-500x1200-mm-anthrazit-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-519_Heater-Partition_Galeriebild_ohne_Hintergrund_anthrazit_500x1200_0e8f6723-3265-4687-843a-0b317aacbd7e.jpg?v=1786637102;2026-09-04T10:48:08+02:00
490006894;Badheizkörper 500x1600 mm Weiß ML-Design;308.79;411.72;True;25.0;False;elfogyott;21500;LuxeBath;https://www.ecdgermany.de/products/490006894-badheizkorper-500x1600-mm-weiss-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML_Heater-Partition_Galeriebild_ohne_Hintergrund_weiss_500x1600_3605ad73-1f0e-4322-a986-2ae488737903.jpg?v=1786637104;2026-09-04T10:48:05+02:00
490006895;Badheizkörper 500x1600 mm Anthrazit ML-Design;325.58;434.11;True;25.0;False;elfogyott;21140;LuxeBath;https://www.ecdgermany.de/products/490006895-badheizkorper-500x1600-mm-anthrazit-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML_Heater-Partition_Galeriebild_ohne_Hintergrund_anthrazit_500x1600_23ecae8d-efbe-4cd5-813c-638d10c71b52.jpg?v=1786637108;2026-09-04T10:48:05+02:00
490006906;Esstisch mit zwei Stühle 80x80x76 cm Natur/Weiß aus Mangoholz WOMO-DESIGN;415.89;554.52;True;25.0;False;elfogyott;24000;WOMO-DESIGN;https://www.ecdgermany.de/products/490006906-esstisch-mit-zwei-stuhle-80x80x76-cm-natur-weiss-aus-mangoholz-womo-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/WOMO-170_171_Beispiel_1.jpg?v=1786637108;2026-09-04T10:48:05+02:00
490006925;3tlg. Gartenmöbel Set Grau aus Massivholz 3-Sitzer Gartenbank 120x70x76,5 cm mit 2x Adirondack Gartenstuhl 70x89x92,5 cm ML-Design;183.68;244.91;True;25.0;True;készleten;31040;ML-Design;https://www.ecdgermany.de/products/490006925-3tlg-gartenmobel-set-grau-aus-massivholz-3-sitzer-gartenbank-120x70x76-5-cm-mit-2x-adirondack-gartenstuhl-70x89x92-5-cm-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1398_2xML-1399_set_1_clear.jpg?v=1786637108;2026-09-04T10:47:55+02:00
490006932;B-Ware Solardusche 35L mit Fußdusche und Regenduschkopf Silber/Schwarz aus PVC verchromt;119.99;159.99;True;25.0;True;készleten;10550;ECD Germany;https://www.ecdgermany.de/products/490006932-b-ware-solardusche-35l-mit-fussdusche-und-regenduschkopf-silber-schwarz-aus-pvc-verchromt;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-1300_galerie_4_51d7205f-4291-4610-9089-e1bdd86afa55.jpg?v=1787296564;2026-09-04T10:47:41+02:00
490006940;Gartenbank aus Massivholz im Set mit Feuerschale;267.65;356.87;True;25.0;False;elfogyott;36940;ML-Design;https://www.ecdgermany.de/products/490006940-gartenbank-aus-massivholz-im-set-mit-feuerschale;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1398_2xML-1399_ML-101_set_1_clear.jpg?v=1786637111;2026-09-04T10:48:08+02:00
490006954;Nussknacker Soldat mit schwarzem Hut und Fahne 38 cm aus Holz;22.29;29.72;True;25.0;False;elfogyott;1000;ECD Germany;https://www.ecdgermany.de/products/490006954-nussknacker-soldat-mit-schwarzem-hut-und-fahne-38-cm-aus-holz;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-1925_b_Galerie_3_clear.jpg?v=1786637110;2026-09-04T10:48:04+02:00
490006955;Nussknacker Soldat mit roter Krone und Zepter 38 cm aus Holz;18.99;25.32;True;25.0;False;elfogyott;1000;ECD Germany;https://www.ecdgermany.de/products/490006955-nussknacker-soldat-mit-roter-krone-und-zepter-38-cm-aus-holz;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-1925_c_Galerie_3_clear.jpg?v=1786637113;2026-09-04T10:48:04+02:00
490006956;Nussknacker Soldat mit schwarzer Krone und Zepter 38 cm aus Holz;19.58;26.11;True;25.0;False;elfogyott;1000;ECD Germany;https://www.ecdgermany.de/products/490006956-nussknacker-soldat-mit-schwarzer-krone-und-zepter-38-cm-aus-holz;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-1925_d_Galerie_3_clear.jpg?v=1786637112;2026-09-04T10:48:04+02:00
490006957;Nussknacker Soldat mit schwarzem Hut und Fahne 50 cm aus Holz;31.99;42.65;True;25.0;False;elfogyott;1200;ECD Germany;https://www.ecdgermany.de/products/490006957-nussknacker-soldat-mit-schwarzem-hut-und-fahne-50-cm-aus-holz;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-1926_b_Galerie_3_clear.jpg?v=1786637116;2026-09-04T10:48:04+02:00
490006958;Nussknacker Soldat mit roter Krone und Zepter 50 cm aus Holz;32.99;43.99;True;25.0;False;elfogyott;1200;ECD Germany;https://www.ecdgermany.de/products/490006958-nussknacker-soldat-mit-roter-krone-und-zepter-50-cm-aus-holz;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-1926_c_Galerie_3_clear.jpg?v=1786637117;2026-09-04T10:48:04+02:00
490006959;Nussknacker Soldat mit schwarzer Krone und Zepter 50 cm aus Holz;31.99;42.65;True;25.0;False;elfogyott;1200;ECD Germany;https://www.ecdgermany.de/products/490006959-nussknacker-soldat-mit-schwarzer-krone-und-zepter-50-cm-aus-holz;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-1926_d_Galerie_3_clear.jpg?v=1786637116;2026-09-04T10:48:04+02:00
490006960;Wandkonsole für Waschtisch 2er Set 300x150 mm Schwarz aus Stahl ML-Design;29.51;39.35;True;25.0;True;készleten;2450;ML-Design;https://www.ecdgermany.de/products/490006960-wandkonsole-fur-waschtisch-2er-set-300x150-mm-schwarz-aus-stahl-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-590_Gal_2_clear.jpg?v=1786637116;2026-09-04T10:48:14+02:00
490006970;ML-Design | Wandkonsole 2er Set für Waschtisch aus Stahl, Wandhalterung Unterbau für Waschtischplatte - Schwarz / 300x150 mm;19.67;26.23;True;25.0;True;készleten;1450;ML-Design;https://www.ecdgermany.de/products/p490006970-ml-design-wandkonsole-2er-set-fur-waschtisch-aus-stahl-wandhalterung-unterbau-fur-waschtischplatte;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-600_Gal_2_clear_7bfbc454-f2cc-4225-b4ee-72e8e16f5cf3.jpg?v=1786637133;2026-09-04T10:47:43+02:00
490006971;ML-Design | Wandkonsole 2er Set für Waschtisch aus Stahl, Wandhalterung Unterbau für Waschtischplatte - Schwarz / 350x150 mm;21.33;28.44;True;25.0;True;készleten;1550;ML-Design;https://www.ecdgermany.de/products/p490006970-ml-design-wandkonsole-2er-set-fur-waschtisch-aus-stahl-wandhalterung-unterbau-fur-waschtischplatte;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-600_Gal_2_clear_7bfbc454-f2cc-4225-b4ee-72e8e16f5cf3.jpg?v=1786637133;2026-09-04T10:47:43+02:00
490006973;ML-Design | Wandkonsole 2er Set für Waschtisch aus Stahl, Wandhalterung Unterbau für Waschtischplatte - Schwarz / 400x150 mm;22.16;29.55;True;25.0;True;készleten;1800;ML-Design;https://www.ecdgermany.de/products/p490006970-ml-design-wandkonsole-2er-set-fur-waschtisch-aus-stahl-wandhalterung-unterbau-fur-waschtischplatte;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-600_Gal_2_clear_7bfbc454-f2cc-4225-b4ee-72e8e16f5cf3.jpg?v=1786637133;2026-09-04T10:47:43+02:00
490006974;ML-Design | Wandkonsole 2er Set für Waschtisch aus Stahl, Wandhalterung Unterbau für Waschtischplatte - Schwarz / 450x150 mm;22.24;29.65;True;25.0;True;készleten;1900;ML-Design;https://www.ecdgermany.de/products/p490006970-ml-design-wandkonsole-2er-set-fur-waschtisch-aus-stahl-wandhalterung-unterbau-fur-waschtischplatte;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-600_Gal_2_clear_7bfbc454-f2cc-4225-b4ee-72e8e16f5cf3.jpg?v=1786637133;2026-09-04T10:47:43+02:00
490007011;Mobiler Schweißwagen mit 3 Ablageflächen und Gasflaschenhalter Schwarz bis 75 kg;61.89;82.52;True;25.0;False;elfogyott;8200;ECD Germany;https://www.ecdgermany.de/products/490007011-mobiler-schweisswagen-mit-3-ablageflachen-und-gasflaschenhalter-schwarz-bis-75-kg;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-2008_galerie_2_clear.jpg?v=1786637141;2026-09-04T10:48:11+02:00
490007012;Kaminholzregal Brennholzregal rechteckig aus Stahl ML-Design - Grau / 80x25x150 cm;88.89;118.52;True;25.0;False;elfogyott;9700;ML-Design;https://www.ecdgermany.de/products/p490008081-kaminholzregal-brennholzregal-rechteckig-aus-stahl-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-798_Galerie_2_clear_b13f9b71-66fe-4894-a20c-8243be856b7a.jpg?v=1786646483;2026-09-04T10:47:43+02:00
490007013;Kaminholzregal 82x80x20 cm Schwarz aus Metall ML-Design;58.39;77.85;True;25.0;False;elfogyott;3200;ML-Design;https://www.ecdgermany.de/products/490007013-kaminholzregal-82x80x20-cm-schwarz-aus-metall-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-615_galerie_2_clear.jpg?v=1786637145;2026-09-04T10:48:04+02:00
490007014;Kaminholzregal 72x70x20 cm Schwarz aus Metall ML-Design;71.89;95.85;True;25.0;False;elfogyott;2900;ML-Design;https://www.ecdgermany.de/products/490007014-kaminholzregal-72x70x20-cm-schwarz-aus-metall-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-616_galerie_2_clear.jpg?v=1786637145;2026-09-04T10:48:04+02:00
490007015;Kaminholzregal Brennholzregal rechteckig aus Stahl ML-Design - Grau / 60x25x100 cm;54.89;73.19;True;25.0;False;elfogyott;6900;ML-Design;https://www.ecdgermany.de/products/p490008081-kaminholzregal-brennholzregal-rechteckig-aus-stahl-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-798_Galerie_2_clear_b13f9b71-66fe-4894-a20c-8243be856b7a.jpg?v=1786646483;2026-09-04T10:47:43+02:00
490007016;Kaminholzregal 62x60x20 cm Schwarz aus Metall ML-Design;49.99;66.65;True;25.0;False;elfogyott;2600;ML-Design;https://www.ecdgermany.de/products/490007016-kaminholzregal-62x60x20-cm-schwarz-aus-metall-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-617_galerie_2_clear.jpg?v=1786637148;2026-09-04T10:48:04+02:00
490007017;Kaminholzregal 96x102x33 cm Schwarz aus Metall ML-Design;32.99;43.99;True;25.0;False;elfogyott;4000;ML-Design;https://www.ecdgermany.de/products/490007017-kaminholzregal-96x102x33-cm-schwarz-aus-metall-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-618_galerie_2_clear.jpg?v=1786637151;2026-09-04T10:48:04+02:00
490007019;Tischbeine Tischgestell 2er Set V-Design 40 x 43,5 cm Anthrazit aus Stahl ML-Design;60.99;81.32;True;25.0;False;elfogyott;6000;ML-Design;https://www.ecdgermany.de/products/490007019-tischbeine-tischgestell-2er-set-v-design-40-x-43-5-cm-anthrazit-aus-stahl-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-619_galerie_2_clear_992efb05-809c-4ba7-8d9e-46c399b56552.jpg?v=1786637150;2026-09-04T10:48:11+02:00
490007021;Kaminholzregal Brennholzregal rechteckig aus Stahl ML-Design - Grau / 40x25x150 cm;62.89;83.85;True;25.0;False;elfogyott;7900;ML-Design;https://www.ecdgermany.de/products/p490008081-kaminholzregal-brennholzregal-rechteckig-aus-stahl-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-798_Galerie_2_clear_b13f9b71-66fe-4894-a20c-8243be856b7a.jpg?v=1786646483;2026-09-04T10:47:43+02:00
490007023;Kaminholzregal Brennholzregal rechteckig aus Stahl ML-Design - Grau / 40x25x100 cm;42.89;57.19;True;25.0;False;elfogyott;6100;ML-Design;https://www.ecdgermany.de/products/p490008081-kaminholzregal-brennholzregal-rechteckig-aus-stahl-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-798_Galerie_2_clear_b13f9b71-66fe-4894-a20c-8243be856b7a.jpg?v=1786646483;2026-09-04T10:47:43+02:00
490007026;Kaminholzregal Brennholzregal rechteckig aus Stahl ML-Design - Grau / 60x25x150 cm;63.89;85.19;True;25.0;False;elfogyott;8800;ML-Design;https://www.ecdgermany.de/products/p490008081-kaminholzregal-brennholzregal-rechteckig-aus-stahl-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-798_Galerie_2_clear_b13f9b71-66fe-4894-a20c-8243be856b7a.jpg?v=1786646483;2026-09-04T10:47:43+02:00
490007038;Taktiktafel Futsal 34,5x21,5 cm mit Zubehör Pure2Improve;22.8;30.4;True;25.0;False;elfogyott;600;Pure2Improve;https://www.ecdgermany.de/products/490007038-taktiktafel-futsal-34-5x21-5-cm-mit-zubehor-pure2improve;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-2009_galerie_2_clear.jpg?v=1786637160;2026-09-04T10:48:04+02:00
490007039;Sprintsack inkl. 3x5kg Sandsack Schwarz/Rot;87.99;117.32;True;25.0;False;elfogyott;3000;Pure2Improve;https://www.ecdgermany.de/products/490007039-sprintsack-inkl-3x5kg-sandsack-schwarz-rot;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-2010_galerie_2_clear.jpg?v=1786637160;2026-09-04T10:48:04+02:00
490007040;Schuhgewichte 2x0,75 kg Schwarz/Grau aus Polyester Pure2Improve;27.11;36.15;True;25.0;False;elfogyott;1500;Pure2Improve;https://www.ecdgermany.de/products/490007040-schuhgewichte-2x0-75-kg-schwarz-grau-aus-polyester-pure2improve;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-2011_galerie_2_clear.jpg?v=1786637161;2026-09-04T10:48:04+02:00
490007042;Taktiktafel Basketball 34,5x21,5 cm mit Zubehör Pure2Improve;22.99;30.65;True;25.0;False;elfogyott;1100;Pure2Improve;https://www.ecdgermany.de/products/490007042-taktiktafel-basketball-34-5x21-5-cm-mit-zubehor-pure2improve;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-2013_galerie_2_clear.jpg?v=1786637163;2026-09-04T10:48:04+02:00
490007043;Taktiktafel Handball 34,5x21,5 cm mit Zubehör Pure2Improve;23.0;30.67;True;25.0;False;elfogyott;600;Pure2Improve;https://www.ecdgermany.de/products/490007043-taktiktafel-handball-34-5x21-5-cm-mit-zubehor-pure2improve;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-2014_galerie_2_clear.jpg?v=1786637164;2026-09-04T10:48:04+02:00
490007044;Taktiktafel Fußball 34,5x21,5 cm mit Zubehör Pure2Improve;22.99;30.65;True;25.0;False;elfogyott;600;Pure2Improve;https://www.ecdgermany.de/products/490007044-taktiktafel-fussball-34-5x21-5-cm-mit-zubehor-pure2improve;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-2015_galerie_2_clear.jpg?v=1786637167;2026-09-04T10:48:04+02:00
490007045;Taktiktafel Volleyball 34,5x21,5 cm mit Zubehör Pure2Improve;25.99;34.65;True;25.0;False;elfogyott;600;Pure2Improve;https://www.ecdgermany.de/products/490007045-taktiktafel-volleyball-34-5x21-5-cm-mit-zubehor-pure2improve;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-2016_galerie_2_clear.jpg?v=1786637167;2026-09-04T10:48:04+02:00
490007046;Fußballtor Trainingsnetz 732x244 cm Schwarz/Rot aus Polyethylen Pure2Improve;88.45;117.93;True;25.0;False;elfogyott;2000;Pure2Improve;https://www.ecdgermany.de/products/490007046-fussballtor-trainingsnetz-732x244-cm-schwarz-rot-aus-polyethylen-pure2improve;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-2017_galerie_2_clear.jpg?v=1786637168;2026-09-04T10:48:04+02:00
490007047;Fußballtor 120x60x60 cm Rot/Weiß aus Metall Pure2Improve;45.89;61.19;True;25.0;False;elfogyott;5000;Pure2Improve;https://www.ecdgermany.de/products/490007047-fussballtor-120x60x60-cm-rot-weiss-aus-metall-pure2improve;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-2018_galerie_2_clear.jpg?v=1786637168;2026-09-04T10:48:11+02:00
490007048;Fußballtor 170x110x60 cm Rot/Weiß aus Metall Pure2Improve;76.99;102.65;True;25.0;False;elfogyott;7000;Pure2Improve;https://www.ecdgermany.de/products/490007048-fussballtor-170x110x60-cm-rot-weiss-aus-metall-pure2improve;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-2019_galerie_2_clear.jpg?v=1786637170;2026-09-04T10:48:11+02:00
490007049;Gewichtetes Springseil mit verstellbarer Länge;24.11;32.15;True;25.0;False;elfogyott;400;Pure2Improve;https://www.ecdgermany.de/products/490007049-gewichtetes-springseil-mit-verstellbarer-lange;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-2020_galerie_2_clear.jpg?v=1786637172;2026-09-04T10:48:04+02:00
